gene_id	conf	product
SO_0281	0.01	pilM - type IV pilus biogenesis protein PilM
SO_0380	0.01	hsdR - type I restriction-modification system restriction endonuclease cleavage subunit HsdR
SO_2115	0.01	iaaA - bifunctional isoaspartyl dipeptidase / l-asparaginase IaaA
SO_2834	0.01	nrdD - anaerobic ribonucleoside-triphosphate reductase NrdD
SO_3708	0.01	btuF - inner membrane MAPEG superfamily protein
SO_3743	0.01	transcriptional regulator TetR family
SO_4200	0.01	yigP - protein of unknown function DUF1243 YigP
SO_0781	0.01	gcvP - glycine dehydrogenase (decarboxylating) GcvP
SO_1039	0.01	cobO - cob(I)alamin adenosyltransferase CobO
SO_2306	0.01	ftsK - double-stranded DNA translocase FtsK
SO_1370	0.01	lptG - ABC-type lipopolysaccharide export system permease component 2 LptG
SO_0620	0.01	putative hydrolase involved in arginine and ornithine metabolism
SO_3338	0.01	ybjU - threonine aldolase YbjU
SO_0839	0.01	transcriptional regulator LysR family
SO_0066	0.01	pbpC - YfhM family alpha2-macroglobulin
SO_0175	0.01	gspM - T2aSS secretion system inner membrane platform protein GspM
SO_0198	0.01	fabR - transcriptional repressor of fatty acid biosynthesis FabR
SO_0510	0.01	accB - oxidoreductase short-chain dehydrogenase/reductase family
SO_0942	0.01	predicted membrane protein
SO_1805	0.01	sapA - ABC-type peptide uptake system substrate-binding component SapA
SO_2537	0.01	sodium:proton antiporter CPA1 family
SO_2794	0.01	inner membrane protein of unknown function DUF445
SO_2830	0.01	ribA - predicted outer membrane protein
SO_3219	0.01	fliO - flagellar export protein FliO
SO_3379	0.01	cfaS - cyclopropane-fatty-acyl-phospholipid synthase CfaS
SO_4671	0.01	glpG - intramembrane protease rhomboid family GlpG
SO_2010	0.01	uncharacterized protein
SO_3973	0.01	Ser/Thr protein kinase
SO_1418	0.01	ApbE family protein
SO_2358	0.01	ccoS - Cbb3-type cytochrome oxidase assembly protein CcoS
SO_0917	0.00	yjjX - inosine/xanthosine triphosphatase YjjX
SO_0001	0.00	mioC - flavodoxin protein MioC
SO_0002	0.00	mnmE - glutathione uptake transporter
SO_0003	0.00	mnmE - tRNA uridine 5-carboxymethylaminomethyl modification system GTPase subunit MnmE
SO_0004	0.00	yidC - membrane protein insertase YidC
SO_0005	0.00	yidD - membrane insertion associated protein YidD
SO_0006	0.00	rnpA - ribonuclease P protein RnpA
SO_0007	0.00	rpmH - 50S ribosomal protein L34 RpmH
SO_0008	0.00	dnaA - chromosomal replication initiator protein DnaA
SO_0009	0.00	dnaN - DNA polymerase III beta subunit DnaN
SO_0010	0.00	recF - DNA replication and repair protein RecF
SO_0011	0.00	gyrB - DNA gyrase B subunit GyrB
SO_0012	0.00	glutathione S-transferase family protein
SO_0013	0.00	metal-dependent phosphohydrolase
SO_0014	0.00	glyS - glycyl-tRNA synthetase beta subunit GlyS
SO_0015	0.00	glyQ - glycyl-tRNA synthetase alpha subunit GlyQ
SO_0016	0.00	tag - DNA-3-methyladenine glycosylase I Tag
SO_0017	0.00	bifunctional TolB-family protein/amidohydrolase
SO_0018	0.00	tusA - MOSC domain protein
SO_0019	0.00	tusA - tRNA 2-thiouridine synthesizing protein TusA
SO_0033	0.00	dprA - peptidoglycan-binding protein
SO_0034	0.00	dprA - DNA processing protein DprA
SO_0035	0.00	smg - protein of unknown function DUF494 Smg
SO_0036	0.00	yrdD - putative DNA topoisomerase YrdD
SO_0037	0.00	rimN - threonylcarbamoyladenosine t(6)A tRNA modification protein RimN
SO_0038	0.00	hemF - aerobic coproporphyrinogen III oxidase HemF
SO_0039	0.00	aroE - globin
SO_0040	0.00	aroE - shikimate 5-dehydrogenase AroE
SO_0041	0.00	yrdA - G-protein receptor interacting sweet protein
SO_0042	0.00	yrdA - trimeric LpxA-like enzyme YrdA
SO_0044	0.00	nsrR - protein of unknown function UPF0153
SO_0045	0.00	nsrR - nitrite-sensitive transcriptional repressor NsrR
SO_0046	0.00	yibQ - protein YibQ
SO_0047	0.00	periplasmic C-terminal peptidase S41 family
SO_0048	0.00	gpmA - predicted non-catalytic member of peptidase subfamily M23B
SO_0049	0.00	gpmA - 
SO_0050	0.00	secB - rhodanese domain protein
SO_0052	0.00	secB - protein export chaperone SecB
SO_0053	0.00	gpsA - glycerol-3-phosphate dehydrogenase (NADP+) GpsA
SO_0054	0.00	yhiN - HI0933 family flavoprotein YhiN
SO_0055	0.00	tetratricopeptide repeat-containing protein
SO_0056	0.00	ktrB - ABC-type transport system substrate binding component
SO_0057	0.00	ktrB - sodium-dependent potassium uptake protein integral membrane component KtrB
SO_0062	0.00	toxin-antitoxin system antidote
SO_0076	0.00	outer membrane morn variant repeat-containing protein
SO_0078	0.00	predicted lipoprotein
SO_0079	0.00	acetyltransferase
SO_0080	0.00	gfaB - 
SO_0086	0.00	predicted membrane protein
SO_0088	0.00	predicted periplasmic protein
SO_0090	0.00	periplasmic protein of unknown function DUF442
SO_0109	0.00	yedF - SirA family protein YedF
SO_0111	0.00	uncharacterized protein
SO_0113	0.00	outer membrane protein of unknown function DUF481
SO_0114	0.00	periplasmic protein of unknown function DUF3157
SO_0118	0.00	protein of unknown function
SO_0119	0.00	periplasmic protein of unknown function DUF1090
SO_0120	0.00	ybdG - outer membrane porin
SO_0126	0.00	DUF833 family protein
SO_0135	0.00	lipoprotein of unknown function DUF333
SO_0142	0.00	ribB - 
SO_0145	0.00	tnpA - endo/excinuclease domain protein
SO_0146	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_0147	0.00	predicted periplasmic protein
SO_0148	0.00	uncharacterized protein
SO_0149	0.00	uncharacterized protein
SO_0159	0.00	protein of unknown function
SO_0179	0.00	phyH - aspartyl/asparaginyl beta-hydroxylase family protein
SO_0181	0.00	uncharacterized protein
SO_0182	0.00	uncharacterized protein
SO_0184	0.00	microcystin dependent MdpB family protein
SO_0185	0.00	microcystin dependent MdpB family protein
SO_0186	0.00	microcystin dependent MdpB family protein
SO_0188	0.00	TIGR03032 family protein
SO_0191	0.00	cysQ - 3'(2')5'-bisphosphate nucleotidase CysQ
SO_0196	0.00	selD - selenophosphate synthase SelD
SO_0203	0.00	predicted periplasmic protein
SO_0204	0.00	unknown - tri-BON domain-containing protein
SO_0273	0.00	ppc - lipoprotein of unknown function DUF1439
SO_0284	0.00	pilP - PilQ chaperone PilP
SO_0291	0.00	rpe - predicted periplasmic protein
SO_0297	0.00	gmhA - BON domain lipoprotein
SO_0298	0.00	gmhA - phosphoheptose isomerase GmhA
SO_0299	0.00	lppC - predicted endonuclease distantly related to archael Holliday junction resolvase TIGR00252 family
SO_0300	0.00	lppC - outer membrane lipoprotein LppC
SO_0301	0.00	rsmI - 16S rRNA (cytidine1402-2'-O)-methyltransferase RsmI
SO_0302	0.00	protein of unknown function
SO_0304	0.00	type II restriction endonuclease
SO_0306	0.00	outer membrane protein COG4775 family
SO_0316	0.00	ybcL - phosphatidylethanolamine-binding protein YbcL
SO_0319	0.00	protein of unknown function DUF1232
SO_0321	0.00	putative periplasmic protein of unknown function
SO_0322	0.00	secreted protein of unknown function DUF500
SO_0324	0.00	ygbA - nitrosative stress induced protein YgbA
SO_0326	0.00	uncharacterized protein
SO_0329	0.00	predicted lipoprotein
SO_0331	0.00	rdoA - protein of unknown function DUF3630
SO_0334	0.00	zapB - protein of unknown function DUF1107
SO_0337	0.00	YER057c/Yigf/Uk114 family protein
SO_0338	0.00	rofA - uncharacterized protein
SO_0339	0.00	rofA - modulator of rho-dependent transcriptional termination RofA
SO_0350	0.00	protein of unknown function DUF1963
SO_0353	0.00	yrbG - TPR domain protein
SO_0356	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_0359	0.00	spoT - bifunctional ppGpp phosphohydrolase/GTP diphosphokinase SpoT
SO_0364	0.00	phosphotransferase enzyme family protein
SO_0375	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0378	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_0379	0.00	hsdR - protein of unknown function DUF45
SO_0381	0.00	hsdS - type I RM locus Fic family protein
SO_0384	0.00	protein of unknown function DUF3296
SO_0386	0.00	excisionase/response regulator inhibitor-like protein
SO_0387	0.00	uncharacterized protein
SO_0389	0.00	uncharacterized protein
SO_0390	0.00	excisionase/response regulator inhibitor-like protein
SO_0391	0.00	uncharacterized protein
SO_0392	0.00	fis - predicted lipoprotein
SO_0403	0.00	predicted outer membrane protein
SO_0404	0.00	rho - zinc dependent metalloprotease domain lipoprotein
SO_0405	0.00	rho - transcription termination factor Rho
SO_0406	0.00	trxA - thioredoxin 1 TrxA
SO_0407	0.00	rhlB - ATP-dependent RNA helicase RhlB
SO_0408	0.00	gppA - guanosine pentaphosphate phosphatase GppA
SO_0409	0.00	mutT - thioredoxin family protein
SO_0410	0.00	mutT - 
SO_0411	0.00	yacG - putative zinc-binding protein of unknown function DUF329 YacG
SO_0412	0.00	yacF - protein of unknown function DUF1342 YacF
SO_0413	0.00	coaE - dephospho-CoA kinase CoaE
SO_0414	0.00	pilD - type IV prepilin peptidase PilD
SO_0415	0.00	pilC - type IV pilus inner membrane protein PilC
SO_0416	0.00	pilB - type IV pilus assembly ATPase PilB
SO_0417	0.00	pilA - type IV pilin protein PilA
SO_0419	0.00	nadC - nicotinate-nucleotide pyrophosphorylase NadC
SO_0421	0.00	ampD - N-acetyl-anhydromuramyl-L-alanine amidase AmpD
SO_0430	0.00	yniC - putative periplasmic protein of unknown function DUF2845
SO_0439	0.00	uncharacterized protein
SO_0440	0.00	purD - ImpA-like cell surface immunomodulating metalloprotease
SO_0441	0.00	purD - phosphoribosylamine-glycine ligase PurD
SO_0442	0.00	purH - bifunctional IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase PurH
SO_0443	0.00	zntR - zinc and cadmium (II) responsive transcriptional activator ZntR
SO_0444	0.00	zinc/cadmium-responsive efflux pump
SO_0445	0.00	putative negative regulator of univalent cation permeability
SO_0447	0.00	iron-regulated inner membrane protein
SO_0448	0.00	iron-regulated inner membrane protein
SO_0449	0.00	iron-regulated inner membrane protein
SO_0450	0.00	trxC - transporter MFS superfamily
SO_0452	0.00	trxC - thioredoxin 2 TrxC
SO_0453	0.00	fklB - peptidyl-prolyl cis-trans isomerase FklB
SO_0454	0.00	protein of unknown function DUF1850
SO_0455	0.00	alpha-ketoglutarate uptake system bifunctional large and small subunit permease component
SO_0456	0.00	alpha-ketoglutarate uptake system substrate-binding component
SO_0458	0.00	uncharacterized protein
SO_0459	0.00	putative ATPase DUF853 family
SO_0461	0.00	uncharacterized protein
SO_0466	0.00	toxin-antitoxin system antidote
SO_0470	0.00	uncharacterized protein
SO_0474	0.00	sirH - protein of unknown function DUF2166
SO_0480	0.00	sirB - sulfurtransferase SirB
SO_0485	0.00	nosL - ABC-type copper uptake system periplasmic chaperone component NosL
SO_0486	0.00	nosD - ABC-type copper transport system substrate-binding component NosD
SO_0494	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0501	0.00	lipoprotein of unknown function DUF3313
SO_0504	0.00	fre - NAD(P)H-flavin reductase Fre
SO_0505	0.00	ubiD - Sel1 repeat protein
SO_0513	0.00	yaeJ - stop codon-independent peptidyl-tRNA hydrolyzing factor YaeJ
SO_0514	0.00	protein of unknown function DUF3478
SO_0515	0.00	DUF3012 domain-containing lipoprotein
SO_0516	0.00	uncharacterized protein
SO_0536	0.00	gapA - redox-active disulfide protein 2
SO_0540	0.00	periplasmic protein of unknown function DUF2927
SO_0543	0.00	uncharacterized protein
SO_0547	0.00	putative outer membrane protein TIGR02001 family
SO_0549	0.00	two component signal transduction system response regulator
SO_0550	0.00	predicted inner membrane protein
SO_0551	0.00	uncharacterized protein
SO_0552	0.00	predicted periplasmic protein
SO_0553	0.00	predicted periplasmic protein
SO_0554	0.00	periplasmic protein of unknown function DUF3016
SO_0555	0.00	bifunctional diguanylate cyclase/phosphodiesterase
SO_0556	0.00	gumN - uncharacterized protein
SO_0557	0.00	gumN - protein GumN
SO_0559	0.00	fhs - MaoC domain protein
SO_0564	0.00	znuA - zinc-regulated TonB-dependent zinc receptor
SO_0565	0.00	znuA - ABC-type zinc uptake system substrate-binding component ZnuA
SO_0566	0.00	znuB - ABC-type zinc uptake system permease component ZnuB
SO_0567	0.00	plsC - 1-acyl-sn-glycerol-3-phosphate acyltransferase PlsC
SO_0568	0.00	rraB - ribonuclease E inhibitor RraB
SO_0569	0.00	cheC - diguanylate cyclase with PAS sensory domain
SO_0570	0.00	cheC - chemotaxis signal transduction system inhibitor of MCP methylation CheC
SO_0573	0.00	rapA - protein of unknown function of DUF3530
SO_0578	0.00	periplasmic metalloprotease
SO_0579	0.00	serine/threonine protein kinase
SO_0581	0.00	tpmT - Zn-binding protein
SO_0582	0.00	tpmT - thiopurine S-methyltransferase TpmT
SO_0583	0.00	bfd - bacterioferritin-associated ferredoxin Bfd
SO_0584	0.00	chemotaxis signal transduction system methyl accepting sensory transducer with PAS sensory domain
SO_0585	0.00	D-isomer specific 2-hydroxyacid dehydrogenase family protein
SO_0586	0.00	membrane protein of unknown function DUF3392
SO_0587	0.00	glycerophosphodiester phosphodiesterase
SO_0588	0.00	unknown - small conductance mechanosensitive ion channel protein MscS family
SO_0590	0.00	psd - phosphatidylserine decarboxylase Psd
SO_0595	0.00	tnpA - protein of unknown function
SO_0596	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_0615	0.00	HD domain protein
SO_0623	0.00	crp - uncharacterized protein
SO_0625	0.00	ligT - periplasmic cyctochrome c oxidase regulatory protein
SO_0627	0.00	ligT - 2'-5' RNA ligase LigT
SO_0628	0.00	nosA - bifunctional diguanylate cyclase/phosphodiesterase
SO_0645	0.00	Mu phage uncharacterized protein
SO_0647	0.00	kil - Mu phage protein Kil
SO_0648	0.00	Mu phage protein of unknown function DUF3164
SO_0649	0.00	Mu phage uncharacterized protein
SO_0650	0.00	gemA - Mu phage uncharacterized protein
SO_0651	0.00	gemA - Mu phage host gene modulation protein GemA
SO_0652	0.00	mor - Mu phage middle operon regulator Mor
SO_0653	0.00	Mu phage uncharacterized protein
SO_0654	0.00	Mu phage uncharacterized protein
SO_0655	0.00	tnpA - Mu phage protein
SO_0656	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0658	0.00	E18 - Mu phage uncharacterized protein E18
SO_0661	0.00	com - Mu phage mom transcriptional regulator Com
SO_0663	0.00	gp26 - Mu phage uncharacterized protein Gp26
SO_0664	0.00	gpD - Mu phage uncharacterized protein
SO_0665	0.00	gpD - Mu phage small terminase subunit GpD
SO_0666	0.00	gpE - Mu phage large terminase subunit GpE
SO_0667	0.00	gpF - Mu phage portal protein
SO_0668	0.00	gpF - Mu phage minor capsid protein GpF
SO_0669	0.00	gpG - Mu phage tail completion protein GpG
SO_0671	0.00	Mu phage uncharacterized protein
SO_0673	0.00	Mu phage uncharacterized protein
SO_0674	0.00	Mu phage peptidase
SO_0675	0.00	Mu phage major head subunit
SO_0676	0.00	Mu phage uncharacterized protein
SO_0677	0.00	Mu phage protein of unknown function DUF1320
SO_0678	0.00	Mu phage uncharacterized protein
SO_0679	0.00	Mu phage uncharacterized protein
SO_0680	0.00	Mu phage tape measure protein
SO_0681	0.00	Mu phage uncharacterized protein
SO_0682	0.00	unknown - Mu phage uncharacterized protein
SO_0685	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0687	0.00	Mu phage uncharacterized protein
SO_0688	0.00	Mu phage uncharacterized protein
SO_0689	0.00	Mu phage uncharacterized protein
SO_0691	0.00	galM - protein of unknown function
SO_0699	0.00	putative periplasmic protein of unknown function
SO_0716	0.00	sorB - sulfite dehydrogenase cytochrome c subunit SorB
SO_0717	0.00	periplasmic monoheme cytochrome c4
SO_0718	0.00	predicted secreted protein
SO_0719	0.00	TonB-dependent hemoprotein receptor
SO_0720	0.00	predicted periplasmic protein
SO_0721	0.00	katG - protein of unknown function DUF2999
SO_0727	0.00	protein of unknown function DUF134
SO_0728	0.00	hypothetical protein
SO_0730	0.00	tnpA - protein of unknown function
SO_0731	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_0732	0.00	thioredoxin-like protein
SO_0733	0.00	cold-shock DNA-binding domain protein
SO_0734	0.00	transcriptional repressor PadR family
SO_0735	0.00	predicted inner membrane protein
SO_0736	0.00	nicT - predicted periplasmic protein
SO_0737	0.00	nicT - TonB-dependent nickel receptor NicT
SO_0740	0.00	ggtB - Dyp-type heme-dependent peroxidase
SO_0741	0.00	ggtB - gamma-glutamyltransferase GgtB
SO_0745	0.00	uncharacterized protein
SO_0748	0.00	uncharacterized protein
SO_0752	0.00	uncharacterized protein
SO_0753	0.00	atmA - uncharacterized protein
SO_0755	0.00	aroG - uncharacterized protein
SO_0757	0.00	TPR domain lipoprotein
SO_0758	0.00	predicted periplasmic protein
SO_0764	0.00	putative periplasmic protein
SO_0771	0.00	thiol-disulphide oxidoreductase DCC family
SO_0772	0.00	folM - dihydrofolate reductase FolM
SO_0773	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_0774	0.00	ygfA - 5-formyltetrahydrofolate cyclo-ligase YgfA
SO_0775	0.00	zapA - cell division protein interacting with FtsZ ZapA
SO_0776	0.00	ubiH - YecA family protein
SO_0777	0.00	ubiH - 2-octaprenyl-6-methoxyphenol hydroxylase UbiH
SO_0778	0.00	visC - FAD-dependent hydroxylase VisC
SO_0779	0.00	gcvT - aminomethyltransferase GcvT
SO_0782	0.00	uncharacterized protein
SO_0786	0.00	uncharacterized protein
SO_0787	0.00	uncharacterized protein
SO_0788	0.00	protein of unknown function DUF3297
SO_0792	0.00	rrf - ribosome recycling factor Rrf
SO_0795	0.00	ycaO - protein involved in RimO-mediated beta-methylthiolation of ribosomal protein S12 YcaO
SO_0796	0.00	diguanylate cyclase
SO_0797	0.00	periplasmic thioredoxin-family protein
SO_0798	0.00	TonB-dependent receptor
SO_0799	0.00	protein of unknown function DUF985
SO_0804	0.00	uncharacterized protein
SO_0805	0.00	phoD - CBS domain containing protein
SO_0806	0.00	phoD - Ca(2+)-dependent phospholipase D PhoD
SO_0808	0.00	azu - protein of unknown function DUF3622
SO_0813	0.00	btuB - RCC1/BLIP-II superfamily lipoprotein
SO_0816	0.00	metR - protein of unknown function
SO_0819	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_0824	0.00	uncharacterized protein
SO_0835	0.00	blaA - putative periplasmic peptidase C15 superfamily
SO_0844	0.00	napB - uncharacterized protein
SO_0845	0.00	napB - periplasmic nitrate reductase cytochrome c subunit NapB
SO_0850	0.00	type IV pilin-associated adhesin
SO_0852	0.00	PilD processed protein
SO_0855	0.00	attH - hydroxyneurosporene synthase AttH
SO_0860	0.00	ygfZ - two component signal transduction system response regulator with HD domain
SO_0861	0.00	ygfZ - folate-dependent protein involved in synthesis and repair of FeS clusters YgfZ
SO_0862	0.00	serA - D-3-phosphoglycerate dehydrogenase SerA
